5.906659303513973;8.402954373657264;6.3797441157384664
2.600807173875357;3.035675191321113;7.914710559119522
2.1037049387445172;7.996314395443539;6.195284671537598
6.479438176900903;4.439790541747452;7.696767669618161
8.035900196935767;7.854616771589475;6.545225991478492
2.294704020969003;7.894499218891787;6.377326848464828
9.54555500836525;2.5796542578640347;6.902584859234194
3.5971161655825465;6.213701882277755;9.464189294464985
3.5137753070181743;2.934323705485198;0.0771498343908339
4.8407956248168125;9.875593864894277;9.455873172501315
5.291849444746566;2.8675253393001086;4.404948882056072
2.5528354255712804;5.675667269906769;8.355321914078907
1.0960002596869;7.399036272243378;3.121593426872228
1.907188429599166;2.2918812826650514;3.0409472110691205
3.15627139697603;2.8491039512077068;0.7267735051944357
1.0973749318845838;7.841565585527672;4.604215923804562
4.177069732086021;7.654690005441695;5.392288368076219
9.291990690135272;7.484612318463077;1.7184832710587716
9.109703802286992;2.4705652814988452;2.181738762593125
0.5532608519328741;9.32157836811167;3.8812895930061666
4.932553532095644;1.7928396193348084;7.169285231950461
1.5564765597389674;7.381752200310214;6.691453575590904
8.262883651796246;0.6946808171041696;3.295219037915371
2.842004644890388;6.090759502957992;4.374857218218054
8.215422872958252;8.382891669798395;0.7207909256637068
2.7998714314526465;0.7475182124486079;4.47610036257327
0.4482208169042523;2.839017076863443;0.8855866634386145
4.427911386491722;9.440669862042219;2.3728569171257865
1.5038692317773028;6.648128946188193;7.031936777847631
0.3765036586335546;2.488450951581036;4.68616535558393
5.956654805339655;0.6058802250173412;2.21409033819588
2.7210468070294502;3.2726929087762713;0.9918413759144962
4.971933132939352;1.9287887276639581;1.7203272498541455
6.53354143927826;5.788447947339243;4.589231380473459
8.34880591951626;2.8504963152476215;1.2399832123555443
9.574062501028664;5.190583449879086;2.4787066506645106
9.259521293230204;8.732519932456682;9.0926568406761
3.5325641662970764;6.781176121169788;1.8092575136427025
4.640601108506258;6.139578376993164;7.676075503472556
7.257475400578111;5.085814359180309;4.791509882232106
1.1005698151600096;4.98870688849546;7.990414893727528
3.771711339415318;4.175003264071893;7.557056972623164
2.150636091171788;2.0394051030809814;5.709161585710697
3.567275557432674;4.037907279808977;0.22358483716647615
2.998460349028104;1.118898696358911;7.5519096751933805
4.419104858402596;6.573210028409539;2.9941089128299403
9.514961314454645;2.117697285159691;6.426870916788281
7.727254821242359;0.2766654128053381;9.11201498405319
4.86697702128859;1.2094478400201314;2.258878852931953
9.388446194112392;2.802431395017063;5.966789525548435
8.690867769818086;0.6056189481650842;9.433160297293403
2.2013926068376612;6.848560689942773;3.822643013041034
8.150536462559577;0.5998875289338979;9.471555592289818
3.663349549256406;6.998831708667526;1.6563422357195057
6.411448386155525;5.455131280970587;2.736988341461486
2.7124199996600673;1.2762532680058636;2.638766992459165
5.105614362747741;6.998282846737798;7.755139794572148
9.977855495411067;1.4807930323508478;5.794210783366459
9.796728231379355;2.811645832030675;8.216814735330345
9.33649481187815;7.56050090818982;6.758985519127928
7.728179275119963;7.059224795736032;5.868438580401167
1.8686143048563009;1.6688267520479483;4.244136166271863
8.03552073664896;2.6354603812954047;8.950977851833832
0.8937039976088057;8.44001599028155;1.8144894000042344
3.8670605083856047;1.314479381600634;3.6344204126245607
5.12126286546323;8.815608904730581;4.870781877580236
1.8341480408141353;8.525747535353783;5.176648619484812
9.348255246037658;6.8800542230229835;0.9627943555702756
1.9004346326606647;6.11843341337075;0.5281147938565645
1.159257114883513;9.217998706374559;8.581418833415542
6.233167479871698;8.624815217449413;4.029265177660246
8.346427266746758;9.314073344989772;6.528133209604414
7.961815391837412;4.621090314819183;3.8756381148859798
9.122536131695734;1.2359144666356425;5.203582966729262
9.482524263496948;9.708409549091048;3.756391941939321
3.0774961264321665;2.0616134412226983;8.166558357121819
7.12510630125464;8.499076594750406;5.015869539381067
5.957749310440134;9.709354641400441;2.8015250178045603
3.314779669421448;2.5091571729868933;6.430219950020861
2.48997787227435;6.8445915593870055;5.042988057896256
6.857240837128935;1.2706348569157577;7.3358868594432245
5.752052653806514;4.989443375608985;2.8343279752136583
3.612133504025583;7.5189375806801175;0.43576288329278623
5.951885268180648;0.9378347498398587;9.850479264164129
8.396858354067465;2.1420527414111756;9.289356985111523
8.407437783064758;4.548819030514853;6.6766789523063395
9.25676334663036;0.07554517462482702;2.8585292091766403
0.4843209291645689;9.463128937211279;6.775654521842825
2.411143795280349;1.3122681279012316;0.680058689738422
5.667802700346316;5.246061420197608;4.355182006817541
0.4087887034175408;0.21099285319959304;3.3476549486334806
8.589736733444456;6.462119126146728;2.6151672801355375
6.213725487597058;9.285529501493656;6.368935734193655
6.264522205595698;6.774188597352204;0.4583396667887063
5.260488177588832;2.3955598714208914;8.862886861573832
4.402692812762585;9.211588187211092;4.1341499655532985
8.761995380155808;1.1702214056107851;6.044368097928453
6.630244086163465;1.4225056619141074;8.237809208751
7.031012614266057;9.611714659670717;4.1608645088813025
